# Assembly name:  UG_Zviv_1
# Organism name:  Zootoca vivipara (common lizard)
# Isolate:  ELT05324
# Sex:  female
# Taxid:          8524
# BioSample:      SAMN14329711
# BioProject:     PRJNA610958
# Submitter:      University of Glasgow
# Date:           2020-04-01
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAATIO01
# Assembly method: Platanus v. 1.2.4; OPERA-LG v. 2.0.6; AGOUTI v. 0.3.3
# Expected final version: yes
# Genome coverage: 70.0x
# Sequencing technology: Illumina HiSeq; PacBio Sequel
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_011800845.1
# RefSeq assembly accession: GCF_011800845.1
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_011800865.1	GCF_011800865.1	Primary Assembly
## 	GCF_013359405.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
Contig15_15710917_15713181	unplaced-scaffold	na	na	JAATIO010000052.1	=	NW_023284823.1	Primary Assembly	2265	na
Contig15_15713183_15716042	unplaced-scaffold	na	na	JAATIO010000053.1	=	NW_023284824.1	Primary Assembly	2860	na
Contig15_15716044_15718849	unplaced-scaffold	na	na	JAATIO010000054.1	=	NW_023284825.1	Primary Assembly	2806	na
Contig15_15718851_15719560	unplaced-scaffold	na	na	JAATIO010000055.1	=	NW_023284826.1	Primary Assembly	710	na
Contig23	unplaced-scaffold	na	na	JAATIO010000056.1	=	NW_023291857.1	Primary Assembly	4841	na
Contig26	unplaced-scaffold	na	na	JAATIO010000057.1	=	NW_023292376.1	Primary Assembly	601	na
Contig27_18198217_18200068	unplaced-scaffold	na	na	JAATIO010000058.1	=	NW_023292697.1	Primary Assembly	1852	na
Contig27_18200070_18201411	unplaced-scaffold	na	na	JAATIO010000059.1	=	NW_023292698.1	Primary Assembly	1342	na
Contig27_18204838_18207998	unplaced-scaffold	na	na	JAATIO010000060.1	=	NW_023292699.1	Primary Assembly	3161	na
Contig29_11039624_11057023	unplaced-scaffold	na	na	JAATIO010000061.1	=	NW_023293044.1	Primary Assembly	17400	na
Contig30_9811860_9812833	unplaced-scaffold	na	na	JAATIO010000062.1	=	NW_023293227.1	Primary Assembly	974	na
Contig30_9812835_9816215	unplaced-scaffold	na	na	JAATIO010000063.1	=	NW_023293228.1	Primary Assembly	3381	na
Contig30_9816241_9821968	unplaced-scaffold	na	na	JAATIO010000064.1	=	NW_023293229.1	Primary Assembly	5728	na
Contig30_9824195_9827951	unplaced-scaffold	na	na	JAATIO010000065.1	=	NW_023293230.1	Primary Assembly	3757	na
Contig37_20275001_20280386	unplaced-scaffold	na	na	JAATIO010000066.1	=	NW_023294369.1	Primary Assembly	5386	na
Contig39_12749899_12767756	unplaced-scaffold	na	na	JAATIO010000067.1	=	NW_023294687.1	Primary Assembly	17858	na
Contig41_13907887_13908460	unplaced-scaffold	na	na	JAATIO010000068.1	=	NW_023294994.1	Primary Assembly	574	na
Contig41_13908462_13909498	unplaced-scaffold	na	na	JAATIO010000069.1	=	NW_023294995.1	Primary Assembly	1037	na
Contig41_13909500_13910110	unplaced-scaffold	na	na	JAATIO010000070.1	=	NW_023294996.1	Primary Assembly	611	na
Contig41_13910112_13940497	unplaced-scaffold	na	na	JAATIO010000071.1	=	NW_023294997.1	Primary Assembly	30386	na
Contig42_7463030_7509210	unplaced-scaffold	na	na	JAATIO010000072.1	=	NW_023295163.1	Primary Assembly	46181	na
Contig44_17824673_17827416	unplaced-scaffold	na	na	JAATIO010000073.1	=	NW_023295480.1	Primary Assembly	2744	na
Contig44_17827418_17830963	unplaced-scaffold	na	na	JAATIO010000074.1	=	NW_023295481.1	Primary Assembly	3546	na
Contig44_17830965_17832777	unplaced-scaffold	na	na	JAATIO010000075.1	=	NW_023295482.1	Primary Assembly	1813	na
Contig44_17832779_17833450	unplaced-scaffold	na	na	JAATIO010000076.1	=	NW_023295483.1	Primary Assembly	672	na
Contig45_13152691_13154238	unplaced-scaffold	na	na	JAATIO010000077.1	=	NW_023295620.1	Primary Assembly	1548	na
Contig45_13154240_13155978	unplaced-scaffold	na	na	JAATIO010000078.1	=	NW_023295621.1	Primary Assembly	1739	na
Contig45_13155980_13160889	unplaced-scaffold	na	na	JAATIO010000079.1	=	NW_023295622.1	Primary Assembly	4910	na
Contig45_13160891_13165628	unplaced-scaffold	na	na	JAATIO010000080.1	=	NW_023295623.1	Primary Assembly	4738	na
Contig47_14062255_14070744	unplaced-scaffold	na	na	JAATIO010000081.1	=	NW_023295885.1	Primary Assembly	8490	na
Contig47_14070746_14104166	unplaced-scaffold	na	na	JAATIO010000082.1	=	NW_023295886.1	Primary Assembly	33421	na
Contig49_1_4228292	unplaced-scaffold	na	na	JAATIO010000083.1	=	NW_023296162.1	Primary Assembly	4228292	na
Contig49_4228318_4241743	unplaced-scaffold	na	na	JAATIO010000084.1	=	NW_023296163.1	Primary Assembly	13426	na
Contig49_4241745_4242524	unplaced-scaffold	na	na	JAATIO010000085.1	=	NW_023296164.1	Primary Assembly	780	na
Contig49_4242526_4244748	unplaced-scaffold	na	na	JAATIO010000086.1	=	NW_023296165.1	Primary Assembly	2223	na
Contig49_4244750_4253976	unplaced-scaffold	na	na	JAATIO010000087.1	=	NW_023296166.1	Primary Assembly	9227	na
Contig49_4256117_4258582	unplaced-scaffold	na	na	JAATIO010000088.1	=	NW_023296167.1	Primary Assembly	2466	na
Contig49_4260435_4266148	unplaced-scaffold	na	na	JAATIO010000089.1	=	NW_023296168.1	Primary Assembly	5714	na
Contig49_4266174_4268310	unplaced-scaffold	na	na	JAATIO010000090.1	=	NW_023296169.1	Primary Assembly	2137	na
Contig49_4268312_4269097	unplaced-scaffold	na	na	JAATIO010000091.1	=	NW_023296170.1	Primary Assembly	786	na
Contig49_4269099_4329459	unplaced-scaffold	na	na	JAATIO010000092.1	=	NW_023296171.1	Primary Assembly	60361	na
Contig49_4329461_4332437	unplaced-scaffold	na	na	JAATIO010000093.1	=	NW_023296172.1	Primary Assembly	2977	na
Contig49_4332776_4344590	unplaced-scaffold	na	na	JAATIO010000094.1	=	NW_023296173.1	Primary Assembly	11815	na
Contig49_4345155_4360152	unplaced-scaffold	na	na	JAATIO010000095.1	=	NW_023296174.1	Primary Assembly	14998	na
Contig50_1_2996	unplaced-scaffold	na	na	JAATIO010000096.1	=	NW_023296308.1	Primary Assembly	2996	na
Contig51_1708500_1710237	unplaced-scaffold	na	na	JAATIO010000097.1	=	NW_023296449.1	Primary Assembly	1738	na
Contig51_1720607_1721253	unplaced-scaffold	na	na	JAATIO010000098.1	=	NW_023296450.1	Primary Assembly	647	na
Contig52_1_32356	unplaced-scaffold	na	na	JAATIO010000099.1	=	NW_023296597.1	Primary Assembly	32356	na
Contig52_32514_36160	unplaced-scaffold	na	na	JAATIO010000100.1	=	NW_023296598.1	Primary Assembly	3647	na
Contig52_36162_37868	unplaced-scaffold	na	na	JAATIO010000101.1	=	NW_023296599.1	Primary Assembly	1707	na
Contig56_1_6636	unplaced-scaffold	na	na	JAATIO010000102.1	=	NW_023297138.1	Primary Assembly	6636	na
Contig56_9035_16165	unplaced-scaffold	na	na	JAATIO010000103.1	=	NW_023297140.1	Primary Assembly	7131	na
Contig56_16167_16979	unplaced-scaffold	na	na	JAATIO010000104.1	=	NW_023297136.1	Primary Assembly	813	na
Contig56_16981_17533	unplaced-scaffold	na	na	JAATIO010000105.1	=	NW_023297137.1	Primary Assembly	553	na
Contig56_7198966_7229236	unplaced-scaffold	na	na	JAATIO010000106.1	=	NW_023297139.1	Primary Assembly	30271	na
Contig58_7041017_7052925	unplaced-scaffold	na	na	JAATIO010000107.1	=	NW_023297405.1	Primary Assembly	11909	na
Contig58_7057755_7059917	unplaced-scaffold	na	na	JAATIO010000108.1	=	NW_023297406.1	Primary Assembly	2163	na
Contig67_2201532_2204226	unplaced-scaffold	na	na	JAATIO010000109.1	=	NW_023298573.1	Primary Assembly	2695	na
Contig67_2204228_2204870	unplaced-scaffold	na	na	JAATIO010000110.1	=	NW_023298574.1	Primary Assembly	643	na
Contig67_2204872_2229146	unplaced-scaffold	na	na	JAATIO010000111.1	=	NW_023298575.1	Primary Assembly	24275	na
Contig68_12668488_12678131	unplaced-scaffold	na	na	JAATIO010000112.1	=	NW_023298699.1	Primary Assembly	9644	na
Contig70_1_5700	unplaced-scaffold	na	na	JAATIO010000113.1	=	NW_023298958.1	Primary Assembly	5700	na
Contig70_5726_18073	unplaced-scaffold	na	na	JAATIO010000114.1	=	NW_023298959.1	Primary Assembly	12348	na
Contig71_7740001_7744495	unplaced-scaffold	na	na	JAATIO010000115.1	=	NW_023299099.1	Primary Assembly	4495	na
Contig71_7751379_7754751	unplaced-scaffold	na	na	JAATIO010000116.1	=	NW_023299100.1	Primary Assembly	3373	na
Contig71_7754753_7758019	unplaced-scaffold	na	na	JAATIO010000117.1	=	NW_023299101.1	Primary Assembly	3267	na
Contig71_7758021_7799043	unplaced-scaffold	na	na	JAATIO010000118.1	=	NW_023299102.1	Primary Assembly	41023	na
Contig71_7799045_7819866	unplaced-scaffold	na	na	JAATIO010000119.1	=	NW_023299103.1	Primary Assembly	20822	na
Contig71_7819892_7820766	unplaced-scaffold	na	na	JAATIO010000120.1	=	NW_023299104.1	Primary Assembly	875	na
Contig71_7820768_7821741	unplaced-scaffold	na	na	JAATIO010000121.1	=	NW_023299105.1	Primary Assembly	974	na
Contig71_7821751_7823411	unplaced-scaffold	na	na	JAATIO010000122.1	=	NW_023299106.1	Primary Assembly	1661	na
Contig71_7823413_7826538	unplaced-scaffold	na	na	JAATIO010000123.1	=	NW_023299107.1	Primary Assembly	3126	na
Contig71_7826540_7827544	unplaced-scaffold	na	na	JAATIO010000124.1	=	NW_023299108.1	Primary Assembly	1005	na
Contig71_7828091_7832821	unplaced-scaffold	na	na	JAATIO010000125.1	=	NW_023299109.1	Primary Assembly	4731	na
Contig73_1408345_1410174	unplaced-scaffold	na	na	JAATIO010000126.1	=	NW_023299368.1	Primary Assembly	1830	na
Contig73_1410200_1414186	unplaced-scaffold	na	na	JAATIO010000127.1	=	NW_023299369.1	Primary Assembly	3987	na
Contig73_1414188_1415184	unplaced-scaffold	na	na	JAATIO010000128.1	=	NW_023299370.1	Primary Assembly	997	na
Contig73_1415339_1418212	unplaced-scaffold	na	na	JAATIO010000129.1	=	NW_023299371.1	Primary Assembly	2874	na
Contig73_1418214_1419333	unplaced-scaffold	na	na	JAATIO010000130.1	=	NW_023299372.1	Primary Assembly	1120	na
Contig73_1419335_1420485	unplaced-scaffold	na	na	JAATIO010000131.1	=	NW_023299373.1	Primary Assembly	1151	na
Contig73_1420487_1427215	unplaced-scaffold	na	na	JAATIO010000132.1	=	NW_023299374.1	Primary Assembly	6729	na
Contig73_1430958_1435786	unplaced-scaffold	na	na	JAATIO010000133.1	=	NW_023299375.1	Primary Assembly	4829	na
Contig73_1435788_1436823	unplaced-scaffold	na	na	JAATIO010000134.1	=	NW_023299376.1	Primary Assembly	1036	na
Contig74	unplaced-scaffold	na	na	JAATIO010000135.1	=	NW_023299377.1	Primary Assembly	882	na
Contig80	unplaced-scaffold	na	na	JAATIO010000136.1	=	NW_023300162.1	Primary Assembly	4468066	na
Contig81_8468350_8469502	unplaced-scaffold	na	na	JAATIO010000137.1	=	NW_023300438.1	Primary Assembly	1153	na
Contig81_8469504_8470188	unplaced-scaffold	na	na	JAATIO010000138.1	=	NW_023300439.1	Primary Assembly	685	na
Contig81_8470190_8470708	unplaced-scaffold	na	na	JAATIO010000139.1	=	NW_023300440.1	Primary Assembly	519	na
Contig81_8470770_8473719	unplaced-scaffold	na	na	JAATIO010000140.1	=	NW_023300441.1	Primary Assembly	2950	na
Contig82_3032383_3081588	unplaced-scaffold	na	na	JAATIO010000141.1	=	NW_023300562.1	Primary Assembly	49206	na
Contig82_3081590_3084180	unplaced-scaffold	na	na	JAATIO010000142.1	=	NW_023300563.1	Primary Assembly	2591	na
Contig82_3084182_3132848	unplaced-scaffold	na	na	JAATIO010000143.1	=	NW_023300564.1	Primary Assembly	48667	na
Contig82_3138694_3140021	unplaced-scaffold	na	na	JAATIO010000144.1	=	NW_023300565.1	Primary Assembly	1328	na
Contig82_3140368_3144568	unplaced-scaffold	na	na	JAATIO010000145.1	=	NW_023300566.1	Primary Assembly	4201	na
Contig82_3144570_3225927	unplaced-scaffold	na	na	JAATIO010000146.1	=	NW_023300567.1	Primary Assembly	81358	na
Contig82_3225929_3231193	unplaced-scaffold	na	na	JAATIO010000147.1	=	NW_023300568.1	Primary Assembly	5265	na
Contig82_3231219_3250030	unplaced-scaffold	na	na	JAATIO010000148.1	=	NW_023300569.1	Primary Assembly	18812	na
Contig83_5275913_5276763	unplaced-scaffold	na	na	JAATIO010000149.1	=	NW_023300695.1	Primary Assembly	851	na
Contig83_5276765_5281094	unplaced-scaffold	na	na	JAATIO010000150.1	=	NW_023300696.1	Primary Assembly	4330	na
Contig83_5281096_5282073	unplaced-scaffold	na	na	JAATIO010000151.1	=	NW_023300697.1	Primary Assembly	978	na
Contig83_5282075_5285030	unplaced-scaffold	na	na	JAATIO010000152.1	=	NW_023300698.1	Primary Assembly	2956	na
Contig85_9806899_9808970	unplaced-scaffold	na	na	JAATIO010000153.1	=	NW_023300960.1	Primary Assembly	2072	na
Contig85_9808972_9828938	unplaced-scaffold	na	na	JAATIO010000154.1	=	NW_023300961.1	Primary Assembly	19967	na
Contig85_9828940_9832548	unplaced-scaffold	na	na	JAATIO010000155.1	=	NW_023300962.1	Primary Assembly	3609	na
Contig85_9843887_9850024	unplaced-scaffold	na	na	JAATIO010000156.1	=	NW_023300963.1	Primary Assembly	6138	na
Contig86_7308129_7312609	unplaced-scaffold	na	na	JAATIO010000157.1	=	NW_023301083.1	Primary Assembly	4481	na
Contig88_2818855_2820307	unplaced-scaffold	na	na	JAATIO010000158.1	=	NW_023301330.1	Primary Assembly	1453	na
Contig88_2823212_2825411	unplaced-scaffold	na	na	JAATIO010000159.1	=	NW_023301331.1	Primary Assembly	2200	na
Contig88_2827699_2829974	unplaced-scaffold	na	na	JAATIO010000160.1	=	NW_023301332.1	Primary Assembly	2276	na
Contig88_2830054_2890530	unplaced-scaffold	na	na	JAATIO010000161.1	=	NW_023301333.1	Primary Assembly	60477	na
Contig88_2890532_2962583	unplaced-scaffold	na	na	JAATIO010000162.1	=	NW_023301334.1	Primary Assembly	72052	na
Contig88_2962585_2963531	unplaced-scaffold	na	na	JAATIO010000163.1	=	NW_023301335.1	Primary Assembly	947	na
Contig88_2963533_2965917	unplaced-scaffold	na	na	JAATIO010000164.1	=	NW_023301336.1	Primary Assembly	2385	na
Contig88_2965919_2967135	unplaced-scaffold	na	na	JAATIO010000165.1	=	NW_023301337.1	Primary Assembly	1217	na
Contig90_1_1440	unplaced-scaffold	na	na	JAATIO010000166.1	=	NW_023301587.1	Primary Assembly	1440	na
Contig90_1442_4926	unplaced-scaffold	na	na	JAATIO010000167.1	=	NW_023301586.1	Primary Assembly	3485	na
Contig90_4928_12149	unplaced-scaffold	na	na	JAATIO010000168.1	=	NW_023301588.1	Primary Assembly	7222	na
Contig90_12151_13734	unplaced-scaffold	na	na	JAATIO010000169.1	=	NW_023301584.1	Primary Assembly	1584	na
Contig90_13736_65331	unplaced-scaffold	na	na	JAATIO010000170.1	=	NW_023301585.1	Primary Assembly	51596	na
Contig90_65333_66955	unplaced-scaffold	na	na	JAATIO010000171.1	=	NW_023301589.1	Primary Assembly	1623	na
Contig90_66957_69830	unplaced-scaffold	na	na	JAATIO010000172.1	=	NW_023301590.1	Primary Assembly	2874	na
Contig90_69832_124070	unplaced-scaffold	na	na	JAATIO010000173.1	=	NW_023301591.1	Primary Assembly	54239	na
Contig92_1938985_1940989	unplaced-scaffold	na	na	JAATIO010000174.1	=	NW_023301826.1	Primary Assembly	2005	na
Contig92_1940991_1942600	unplaced-scaffold	na	na	JAATIO010000175.1	=	NW_023301827.1	Primary Assembly	1610	na
Contig92_1942602_1944065	unplaced-scaffold	na	na	JAATIO010000176.1	=	NW_023301828.1	Primary Assembly	1464	na
Contig92_1946566_1950865	unplaced-scaffold	na	na	JAATIO010000177.1	=	NW_023301829.1	Primary Assembly	4300	na
Contig93_1_1099	unplaced-scaffold	na	na	JAATIO010000178.1	=	NW_023301956.1	Primary Assembly	1099	na
Contig93_1101_2452	unplaced-scaffold	na	na	JAATIO010000179.1	=	NW_023301955.1	Primary Assembly	1352	na
Contig94_8959081_9074823	unplaced-scaffold	na	na	JAATIO010000180.1	=	NW_023302079.1	Primary Assembly	115743	na
Contig97_3827426_3835444	unplaced-scaffold	na	na	JAATIO010000181.1	=	NW_023302447.1	Primary Assembly	8019	na
Contig98_1_2122220	unplaced-scaffold	na	na	JAATIO010000182.1	=	NW_023302562.1	Primary Assembly	2122220	na
Contig98_2124720_2187005	unplaced-scaffold	na	na	JAATIO010000183.1	=	NW_023302563.1	Primary Assembly	62286	na
Contig98_2187007_2187914	unplaced-scaffold	na	na	JAATIO010000184.1	=	NW_023302564.1	Primary Assembly	908	na
Contig98_2187922_2189829	unplaced-scaffold	na	na	JAATIO010000185.1	=	NW_023302565.1	Primary Assembly	1908	na
Contig98_2189831_2190636	unplaced-scaffold	na	na	JAATIO010000186.1	=	NW_023302566.1	Primary Assembly	806	na
Contig98_2190638_2191803	unplaced-scaffold	na	na	JAATIO010000187.1	=	NW_023302567.1	Primary Assembly	1166	na
Contig98_2191805_2192866	unplaced-scaffold	na	na	JAATIO010000188.1	=	NW_023302568.1	Primary Assembly	1062	na
Contig98_2193523_2196997	unplaced-scaffold	na	na	JAATIO010000189.1	=	NW_023302569.1	Primary Assembly	3475	na
Contig98_2196999_2197816	unplaced-scaffold	na	na	JAATIO010000190.1	=	NW_023302570.1	Primary Assembly	818	na
Contig101_1672909_1674723	unplaced-scaffold	na	na	JAATIO010000191.1	=	NW_023277706.1	Primary Assembly	1815	na
Contig101_1674725_1676334	unplaced-scaffold	na	na	JAATIO010000192.1	=	NW_023277707.1	Primary Assembly	1610	na
Contig101_1676336_1677395	unplaced-scaffold	na	na	JAATIO010000193.1	=	NW_023277708.1	Primary Assembly	1060	na
Contig101_1682370_1684892	unplaced-scaffold	na	na	JAATIO010000194.1	=	NW_023277709.1	Primary Assembly	2523	na
Contig101_1689678_1691324	unplaced-scaffold	na	na	JAATIO010000195.1	=	NW_023277710.1	Primary Assembly	1647	na
Contig101_1691326_1692081	unplaced-scaffold	na	na	JAATIO010000196.1	=	NW_023277711.1	Primary Assembly	756	na
Contig101_1692083_1693001	unplaced-scaffold	na	na	JAATIO010000197.1	=	NW_023277712.1	Primary Assembly	919	na
Contig102_1_1027	unplaced-scaffold	na	na	JAATIO010000198.1	=	NW_023277837.1	Primary Assembly	1027	na
Contig102_2886_3827	unplaced-scaffold	na	na	JAATIO010000199.1	=	NW_023277838.1	Primary Assembly	942	na
Contig103_3854213_3856828	unplaced-scaffold	na	na	JAATIO010000200.1	=	NW_023277959.1	Primary Assembly	2616	na
Contig104_3966648_3969057	unplaced-scaffold	na	na	JAATIO010000201.1	=	NW_023278076.1	Primary Assembly	2410	na
Contig104_3969059_3969886	unplaced-scaffold	na	na	JAATIO010000202.1	=	NW_023278077.1	Primary Assembly	828	na
Contig104_3969888_3970831	unplaced-scaffold	na	na	JAATIO010000203.1	=	NW_023278078.1	Primary Assembly	944	na
Contig104_3970833_3973959	unplaced-scaffold	na	na	JAATIO010000204.1	=	NW_023278079.1	Primary Assembly	3127	na
Contig105_3782897_3809230	unplaced-scaffold	na	na	JAATIO010000205.1	=	NW_023278204.1	Primary Assembly	26334	na
Contig106_5542454_5576926	unplaced-scaffold	na	na	JAATIO010000206.1	=	NW_023278325.1	Primary Assembly	34473	na
Contig106_5577529_5583244	unplaced-scaffold	na	na	JAATIO010000207.1	=	NW_023278326.1	Primary Assembly	5716	na
Contig106_5583246_5586674	unplaced-scaffold	na	na	JAATIO010000208.1	=	NW_023278327.1	Primary Assembly	3429	na
Contig106_5586676_5600900	unplaced-scaffold	na	na	JAATIO010000209.1	=	NW_023278328.1	Primary Assembly	14225	na
