# Assembly name:  mOrnAna1.p.v1
# Organism name:  Ornithorhynchus anatinus (platypus)
# Isolate:  Pmale09
# Sex:  male
# Taxid:          9258
# BioSample:      SAMN08537700
# BioProject:     PRJNA489114
# Submitter:      Vertebrate Genomes Project
# Date:           2019-02-07
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    RZJT01
# Assembly method: FALCON v. 5.1.1; FALCON Unzip v. 1.0.2; purge_haplotigs bit v. 7.10.2018; scaff10X git v. 4.28.2018; Bionano Solve DLS v. 3.2.1; Salsa2 HiC v. 2.0; smrtanalysis Arrow polishing & gap fillingt v. 5.1.0.26412; longranger align v. 2.2.2; freebayes v. 1.2.0; g
# Expected final version: no
# Genome coverage: 58.8x
# Sequencing technology: PacBio RSII; 10X Genomics linked reads; Bionano Genomics DLS; Dovetail Genomics HiC; Arima Genomics
# GenBank assembly accession: GCA_004115215.2
# RefSeq assembly accession: GCF_004115215.1
# RefSeq assembly and GenBank assemblies identical: no
# Linked assembly: GCA_004115175.1 (alternate pseudohaplotype of diploid)
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_004115275.1	GCF_004115275.1	Primary Assembly
## GCA_005475405.1	GCF_000184245.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold_232_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000090.1	=	NW_021638066.1	Primary Assembly	95495	na
scaffold_233_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000091.1	=	NW_021638067.1	Primary Assembly	625818	na
scaffold_237_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000092.1	=	NW_021638068.1	Primary Assembly	47728	na
scaffold_239_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000093.1	=	NW_021638069.1	Primary Assembly	54864	na
scaffold_243_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000094.1	=	NW_021638070.1	Primary Assembly	28236	na
scaffold_244_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000095.1	=	NW_021638071.1	Primary Assembly	40268	na
scaffold_24_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000096.1	=	NW_021638072.1	Primary Assembly	214698	na
scaffold_254_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000097.1	=	NW_021638073.1	Primary Assembly	37320	na
scaffold_256_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000098.1	=	NW_021638074.1	Primary Assembly	39829	na
scaffold_258_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000099.1	=	NW_021638075.1	Primary Assembly	45262	na
scaffold_261_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000100.1	=	NW_021638076.1	Primary Assembly	23910	na
scaffold_262_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000101.1	=	NW_021638077.1	Primary Assembly	40737	na
scaffold_263_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000102.1	=	NW_021638078.1	Primary Assembly	53324	na
scaffold_264_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000103.1	=	NW_021638079.1	Primary Assembly	4208362	na
scaffold_267_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000104.1	=	NW_021638080.1	Primary Assembly	28728	na
scaffold_271_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000105.1	=	NW_021638081.1	Primary Assembly	32081	na
scaffold_275_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000106.1	=	NW_021638082.1	Primary Assembly	37780	na
scaffold_276_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000107.1	=	NW_021638083.1	Primary Assembly	47510	na
scaffold_278_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000108.1	=	NW_021638084.1	Primary Assembly	35459	na
scaffold_279_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000109.1	=	NW_021638085.1	Primary Assembly	56046	na
scaffold_27_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000110.1	=	NW_021638086.1	Primary Assembly	109976	na
scaffold_283_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000111.1	=	NW_021638087.1	Primary Assembly	57137	na
scaffold_284_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000112.1	=	NW_021638088.1	Primary Assembly	59812	na
scaffold_286_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000113.1	=	NW_021638089.1	Primary Assembly	37163	na
scaffold_28_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000114.1	=	NW_021638090.1	Primary Assembly	47919	na
scaffold_293_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000115.1	=	NW_021638091.1	Primary Assembly	25603	na
scaffold_295_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000116.1	=	NW_021638092.1	Primary Assembly	37592	na
scaffold_298_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000117.1	=	NW_021638093.1	Primary Assembly	23510	na
scaffold_2_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000118.1	=	NW_021638094.1	Primary Assembly	44649	na
scaffold_301_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000119.1	=	NW_021638095.1	Primary Assembly	23655	na
scaffold_303_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000120.1	=	NW_021638096.1	Primary Assembly	36802	na
scaffold_304_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000121.1	=	NW_021638097.1	Primary Assembly	22216	na
scaffold_309_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000122.1	=	NW_021638098.1	Primary Assembly	22346	na
scaffold_318_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000123.1	=	NW_021638099.1	Primary Assembly	23676	na
scaffold_319_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000124.1	=	NW_021638100.1	Primary Assembly	47409	na
scaffold_31_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000125.1	=	NW_021638101.1	Primary Assembly	39367	na
scaffold_320_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000126.1	=	NW_021638102.1	Primary Assembly	49680	na
scaffold_321_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000127.1	=	NW_021638103.1	Primary Assembly	27322	na
scaffold_323_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000128.1	=	NW_021638104.1	Primary Assembly	40418	na
scaffold_324_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000129.1	=	NW_021638105.1	Primary Assembly	27404	na
scaffold_325_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000130.1	=	NW_021638106.1	Primary Assembly	23319	na
scaffold_329_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000131.1	=	NW_021638107.1	Primary Assembly	73857	na
scaffold_330_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000132.1	=	NW_021638108.1	Primary Assembly	20243	na
scaffold_333_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000133.1	=	NW_021638109.1	Primary Assembly	33949	na
scaffold_337_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000134.1	=	NW_021638110.1	Primary Assembly	91705	na
scaffold_338_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000135.1	=	NW_021638111.1	Primary Assembly	23910	na
scaffold_339_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000136.1	=	NW_021638112.1	Primary Assembly	32789	na
scaffold_340_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000137.1	=	NW_021638113.1	Primary Assembly	35592	na
scaffold_341_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000138.1	=	NW_021638114.1	Primary Assembly	71704	na
scaffold_343_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000139.1	=	NW_021638115.1	Primary Assembly	25406	na
scaffold_344_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000140.1	=	NW_021638116.1	Primary Assembly	741479	na
scaffold_346_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000141.1	=	NW_021638117.1	Primary Assembly	43372	na
scaffold_349_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000142.1	=	NW_021638118.1	Primary Assembly	20413	na
scaffold_34_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000143.1	=	NW_021638119.1	Primary Assembly	328423	na
scaffold_355_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000144.1	=	NW_021638120.1	Primary Assembly	46517	na
scaffold_356_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000145.1	=	NW_021638121.1	Primary Assembly	59877	na
scaffold_357_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000146.1	=	NW_021638122.1	Primary Assembly	38011	na
scaffold_361_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000147.1	=	NW_021638123.1	Primary Assembly	29418	na
scaffold_364_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000148.1	=	NW_021638124.1	Primary Assembly	30793	na
scaffold_366_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000149.1	=	NW_021638125.1	Primary Assembly	33849	na
scaffold_367_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000150.1	=	NW_021638126.1	Primary Assembly	84485	na
scaffold_370_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000151.1	=	NW_021638127.1	Primary Assembly	56263	na
scaffold_375_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000152.1	=	NW_021638128.1	Primary Assembly	49082	na
scaffold_378_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000153.1	=	NW_021638129.1	Primary Assembly	47008	na
scaffold_384_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000154.1	=	NW_021638130.1	Primary Assembly	58844	na
scaffold_385_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000155.1	=	NW_021638131.1	Primary Assembly	73609	na
scaffold_386_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000156.1	=	NW_021638132.1	Primary Assembly	74550	na
scaffold_388_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000157.1	=	NW_021638133.1	Primary Assembly	24121	na
scaffold_389_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000158.1	=	NW_021638134.1	Primary Assembly	40622	na
scaffold_394_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000159.1	=	NW_021638135.1	Primary Assembly	22046	na
scaffold_395_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000160.1	=	NW_021638136.1	Primary Assembly	54339	na
scaffold_396_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000161.1	=	NW_021638137.1	Primary Assembly	26822	na
scaffold_398_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000162.1	=	NW_021638138.1	Primary Assembly	35551	na
scaffold_39_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000163.1	=	NW_021638139.1	Primary Assembly	237719	na
scaffold_402_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000164.1	=	NW_021638140.1	Primary Assembly	30555	na
scaffold_406_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000165.1	=	NW_021638141.1	Primary Assembly	22733	na
scaffold_408_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000166.1	=	NW_021638142.1	Primary Assembly	55474	na
scaffold_409_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000167.1	=	NW_021638143.1	Primary Assembly	24306	na
scaffold_411_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000168.1	=	NW_021638144.1	Primary Assembly	55847	na
scaffold_412_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000169.1	=	NW_021638145.1	Primary Assembly	24141	na
scaffold_415_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000170.1	=	NW_021638146.1	Primary Assembly	174672	na
scaffold_421_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000171.1	=	NW_021638147.1	Primary Assembly	39259	na
scaffold_424_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000172.1	=	NW_021638148.1	Primary Assembly	24282	na
scaffold_425_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000173.1	=	NW_021638149.1	Primary Assembly	32478	na
scaffold_426_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000174.1	=	NW_021638150.1	Primary Assembly	30796	na
scaffold_42_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000175.1	=	NW_021638151.1	Primary Assembly	35047	na
scaffold_434_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000176.1	=	NW_021638152.1	Primary Assembly	25426	na
scaffold_435_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000177.1	=	NW_021638153.1	Primary Assembly	24931	na
scaffold_437_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000178.1	=	NW_021638154.1	Primary Assembly	26266	na
scaffold_439_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000179.1	=	NW_021638155.1	Primary Assembly	47326	na
scaffold_43_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000180.1	=	NW_021638156.1	Primary Assembly	37574	na
scaffold_443_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000181.1	=	NW_021638157.1	Primary Assembly	20541	na
scaffold_448_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000182.1	=	NW_021638158.1	Primary Assembly	50885	na
scaffold_452_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000183.1	=	NW_021638159.1	Primary Assembly	26835	na
scaffold_456_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000184.1	=	NW_021638160.1	Primary Assembly	66142	na
scaffold_462_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000185.1	=	NW_021638161.1	Primary Assembly	459794	na
scaffold_463_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000186.1	=	NW_021638162.1	Primary Assembly	31977	na
scaffold_465_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000187.1	=	NW_021638163.1	Primary Assembly	41475	na
scaffold_469_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000188.1	=	NW_021638164.1	Primary Assembly	42026	na
scaffold_46_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000189.1	=	NW_021638165.1	Primary Assembly	40510	na
scaffold_470_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000190.1	=	NW_021638166.1	Primary Assembly	62616	na
scaffold_471_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000191.1	=	NW_021638167.1	Primary Assembly	24739	na
scaffold_472_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000192.1	=	NW_021638168.1	Primary Assembly	49578	na
scaffold_474_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000193.1	=	NW_021638169.1	Primary Assembly	81155	na
scaffold_477_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000194.1	=	NW_021638170.1	Primary Assembly	36767	na
